actorId,filmTitle,filmYear,genres,averageRating,numVotes
nm0341737,Beautiful Kate,2009,"Drama,Mystery",6.6,3767
nm0001287,ExTerminators,2009,"Comedy,Drama",5.2,2440
nm0000366,"Sigmund Freud, un juif sans Dieu",2020,"Biography,Documentary",6.8,48
nm0001376,"Sigmund Freud, un juif sans Dieu",2020,"Biography,Documentary",6.8,48
nm0000152,Brooklyn's Finest,2009,"Action,Crime,Drama",6.7,63740
nm0000332,Brooklyn's Finest,2009,"Action,Crime,Drama",6.7,63740
nm0000160,Brooklyn's Finest,2009,"Action,Crime,Drama",6.7,63740
nm0000648,Brooklyn's Finest,2009,"Action,Crime,Drama",6.7,63740
nm0001441,Flying Lessons,2010,Drama,5.4,409
nm0001358,Flying Lessons,2010,Drama,5.4,409
nm0001084,The Janky Promoters,2009,"Comedy,Crime,Music",5.0,1564
nm0000147,St Trinian's 2: The Legend of Fritton's Gold,2009,"Adventure,Comedy,Family",5.3,8461
nm0000093,Moneyball,2011,"Biography,Drama,Sport",7.6,415429
nm0000705,Moneyball,2011,"Biography,Drama,Sport",7.6,415429
nm1706767,Moneyball,2011,"Biography,Drama,Sport",7.6,415429
nm0000450,Moneyball,2011,"Biography,Drama,Sport",7.6,415429
nm5473782,The War of the Worlds: The Musical Drama,2018,"Adventure,Musical,Sci-Fi",7.3,32
nm0000185,Command Performance,2009,"Action,Drama,Thriller",5.5,3346
nm0000136,The Lone Ranger,2013,"Action,Adventure,Western",6.4,233563
nm0929489,The Lone Ranger,2013,"Action,Adventure,Western",6.4,233563
nm0005212,Infinitum: Subject Unknown,2021,"Mystery,Sci-Fi",5.3,8097
nm1212722,Doctor Strange,2016,"Action,Adventure,Fantasy",7.5,720532
nm0252230,Doctor Strange,2016,"Action,Adventure,Fantasy",7.5,720532
nm1046097,Doctor Strange,2016,"Action,Adventure,Fantasy",7.5,720532
nm0938950,Doctor Strange,2016,"Action,Adventure,Fantasy",7.5,720532
nm0000230,Escape Plan,2013,"Action,Thriller",6.7,241148
nm0000216,Escape Plan,2013,"Action,Thriller",6.7,241148
nm0000308,The Lion of Judah,2011,Animation,3.4,640
nm0163748,Dog Tags,2008,"Drama,Romance",5.8,1650
nm0000354,Hereafter,2010,"Drama,Fantasy,Romance",6.5,92898
nm0397171,Hereafter,2010,"Drama,Fantasy,Romance",6.5,92898
nm1500155,The Lost City of Z,2016,"Adventure,Biography,Drama",6.6,90293
nm1092227,The Lost City of Z,2016,"Adventure,Biography,Drama",6.6,90293
nm4043618,The Lost City of Z,2016,"Adventure,Biography,Drama",6.6,90293
nm0362766,Lawless,2012,"Biography,Crime,Drama",7.2,240939
nm0479471,Lawless,2012,"Biography,Crime,Drama",7.2,240939
nm0001602,Lawless,2012,"Biography,Crime,Drama",7.2,240939
nm0004695,An Invisible Sign,2010,"Comedy,Drama,Family",5.3,4233
nm0000459,Broken Hill,2009,"Drama,Family,Music",6.2,720
nm0519043,Alpha and Omega,2010,"Adventure,Animation,Comedy",5.1,14362
nm0000454,Alpha and Omega,2010,"Adventure,Animation,Comedy",5.1,14362
nm0000991,Christmas Lace,1978,Family,,
nm0331516,First Man,2018,"Biography,Drama,History",7.3,185903
nm0268199,London Boulevard,2010,"Crime,Drama",6.2,48265
nm0461136,London Boulevard,2010,"Crime,Drama",6.2,48265
nm0935653,London Boulevard,2010,"Crime,Drama",6.2,48265
nm0670408,The World's End,2013,"Action,Comedy,Sci-Fi",6.9,278853
nm0293509,The World's End,2013,"Action,Comedy,Sci-Fi",6.9,278853
nm0683253,The World's End,2013,"Action,Comedy,Sci-Fi",6.9,278853
nm0001445,Billy: The Early Years,2008,"Biography,Drama",6.4,781
nm0001290,Love Hurts,2009,"Comedy,Romance",5.5,1441
nm0000366,My Stars,2008,Comedy,5.7,855
nm0000115,Seeking Justice,2011,"Action,Crime,Drama",6.1,46363
nm0001602,Seeking Justice,2011,"Action,Crime,Drama",6.1,46363
nm5473782,Cash Cow,2013,Drama,,
nm0005562,Cars 2,2011,"Adventure,Animation,Comedy",6.2,184768
nm0000323,Cars 2,2011,"Adventure,Animation,Comedy",6.2,184768
nm0001735,Dim Sum Funeral,2008,"Comedy,Drama",5.3,664
nm0719637,Kill the Messenger,2014,"Biography,Crime,Drama",6.9,46800
nm0001475,Leap Year,2010,"Comedy,Romance",6.4,103713
nm0544334,Womb,2010,"Drama,Romance,Sci-Fi",6.3,14323
nm0567653,Song of Rapa Nui,2020,Documentary,8.4,10
nm0268199,Triage,2009,"Drama,Mystery,War",6.5,10328
nm0000668,Brave,2012,"Adventure,Animation,Comedy",7.1,405240
nm0910278,Brave,2012,"Adventure,Animation,Comedy",7.1,405240
nm0140943,Look Back in Anger,2016,Drama,,
nm0005212,Look Back in Anger,2016,Drama,,
nm0000821,Yaar Meri Zindagi,2008,"Drama,Family,Musical",4.9,53
nm0001173,Battle Los Angeles,2011,"Action,Adventure,Sci-Fi",5.7,179856
nm0735442,Battle Los Angeles,2011,"Action,Adventure,Sci-Fi",5.7,179856
nm0000458,Endgame,2009,"Drama,History",6.2,2779
nm0252230,Endgame,2009,"Drama,History",6.2,2779
nm0000098,Brad Pitt & Jennifer Aniston: Hollywood's Couple of the Year,2000,Documentary,6.4,9
nm0000164,Brad Pitt & Jennifer Aniston: Hollywood's Couple of the Year,2000,Documentary,6.4,9
nm0000569,Brad Pitt & Jennifer Aniston: Hollywood's Couple of the Year,2000,Documentary,6.4,9
nm0000093,Brad Pitt & Jennifer Aniston: Hollywood's Couple of the Year,2000,Documentary,6.4,9
nm0051509,Envoy: Shark Cull,2021,Documentary,7.8,253
nm0177896,Limitless,2011,"Sci-Fi,Thriller",7.4,565295
nm0000134,Limitless,2011,"Sci-Fi,Thriller",7.4,565295
nm0424060,Ghost in the Shell,2017,"Action,Crime,Drama",6.3,212983
nm0000300,Ghost in the Shell,2017,"Action,Crime,Drama",6.3,212983
nm0000193,Happy Tears,2009,"Comedy,Drama",5.1,1554
nm0001800,Happy Tears,2009,"Comedy,Drama",5.1,1554
nm0000289,Happy Tears,2009,"Comedy,Drama",5.1,1554
nm0000170,The Fourth Kind,2009,"Horror,Mystery,Sci-Fi",5.9,77876
nm0001794,The Legend of Hell's Gate: An American Conspiracy,2011,"Action,Adventure,History",4.1,779
nm0000235,Motherhood,2009,"Comedy,Drama",4.6,4601
nm0000378,Motherhood,2009,"Comedy,Drama",4.6,4601
nm0000170,Resident Evil: Afterlife,2010,"Action,Horror,Sci-Fi",5.8,170895
nm0947447,Ip Man,2008,"Action,Biography,Drama",8.0,222412
nm0000206,Henry's Crime,2010,"Comedy,Crime,Drama",5.9,20340
nm0267812,Henry's Crime,2010,"Comedy,Crime,Drama",5.9,20340
nm0000932,Frankie & Alice,2010,"Biography,Drama",6.4,5561
nm0001745,Frankie & Alice,2010,"Biography,Drama",6.4,5561
nm0711118,Frankie & Alice,2010,"Biography,Drama",6.4,5561
nm0000616,After Masks,2021,Drama,6.5,1350
nm0000616,The Tasmanian Devil,2021,,8.7,9
nm3836484,The Slaughterhouse Killer,2020,Horror,5.9,351
nm0000616,Top Gunner,2020,"Action,War",1.8,470
nm0000741,Chimpanzee,2012,"Documentary,Family",7.1,6169
nm0000658,Disneynature: Wings of Life,2011,"Documentary,Family,News",7.4,617
nm0416673,Zookeeper,2011,"Comedy,Family,Fantasy",5.2,61308
nm0000147,Mothering Sunday,2021,"Drama,Romance",6.0,2052
nm1469236,Mothering Sunday,2021,"Drama,Romance",6.0,2052
nm0000168,African Cats,2011,"Adventure,Documentary",7.5,6478
nm0001772,African Cats,2011,"Adventure,Documentary",7.5,6478
nm0586568,The Door,2009,"Drama,Mystery,Sci-Fi",6.7,5841
nm3009232,Afterschool,2008,"Drama,Mystery",6.0,4694
nm0000867,Extract,2009,"Comedy,Crime,Romance",6.1,48296
nm1325419,Extract,2009,"Comedy,Crime,Romance",6.1,48296
nm0000255,Extract,2009,"Comedy,Crime,Romance",6.1,48296
nm0005109,Extract,2009,"Comedy,Crime,Romance",6.1,48296
nm0001285,Forgotten Ellis Island,2008,Documentary,7.5,90
nm1706767,Get Him to the Greek,2010,"Comedy,Music",6.3,178134
nm0126284,Get Him to the Greek,2010,"Comedy,Music",6.3,178134
nm1659547,The Greatest,2009,"Drama,Romance",6.6,9058
nm1093951,The Greatest,2009,"Drama,Romance",6.6,9058
nm0000112,The Greatest,2009,"Drama,Romance",6.6,9058
nm0000215,The Greatest,2009,"Drama,Romance",6.6,9058
nm0842770,I Am Love,2009,"Drama,Romance",7.0,22374
nm0000450,A Late Quartet,2012,"Drama,Music",7.1,14670
nm0000686,A Late Quartet,2012,"Drama,Music",7.1,14670
nm0001416,A Late Quartet,2012,"Drama,Music",7.1,14670
nm0000154,Edge of Darkness,2010,"Drama,Thriller",6.6,94409
nm0935653,Edge of Darkness,2010,"Drama,Thriller",6.6,94409
nm0000545,The Debt,2010,"Drama,Thriller",6.8,69359
nm0941777,The Debt,2010,"Drama,Thriller",6.8,69359
nm0929489,The Debt,2010,"Drama,Thriller",6.8,69359
nm0000870,The Great Gilly Hopkins,2015,"Comedy,Drama,Family",6.4,4951
nm0000335,The Great Gilly Hopkins,2015,"Comedy,Drama,Family",6.4,4951
nm0818055,The Great Gilly Hopkins,2015,"Comedy,Drama,Family",6.4,4951
nm0136797,Beautiful Boy,2018,"Biography,Drama",7.3,73774
nm0001136,Overrun,2021,"Action,Comedy,Crime",5.7,2482
nm0001780,Corridor,2010,"Mystery,Thriller",5.9,675
nm0000821,Aladin,2009,"Action,Adventure,Comedy",4.7,3047
nm0000950,London River,2009,"Drama,Mystery",6.8,3730
nm0000375,Iron Man 2,2010,"Action,Adventure,Sci-Fi",6.9,800404
nm0000620,Iron Man 2,2010,"Action,Adventure,Sci-Fi",6.9,800404
nm0000569,Iron Man 2,2010,"Action,Adventure,Sci-Fi",6.9,800404
nm0000332,Iron Man 2,2010,"Action,Adventure,Sci-Fi",6.9,800404
nm1631269,Let Me In,2010,"Drama,Fantasy,Horror",7.1,121028
nm0000129,Mission: Impossible - Ghost Protocol,2011,"Action,Adventure,Thriller",7.4,484765
nm0719637,Mission: Impossible - Ghost Protocol,2011,"Action,Adventure,Thriller",7.4,484765
nm0670408,Mission: Impossible - Ghost Protocol,2011,"Action,Adventure,Thriller",7.4,484765
nm0002071,Anchorman 2: The Legend Continues,2013,Comedy,6.3,180402
nm0748620,Anchorman 2: The Legend Continues,2013,Comedy,6.3,180402
nm0136797,Anchorman 2: The Legend Continues,2013,Comedy,6.3,180402
nm0000374,Junkyard Dog,2010,"Horror,Thriller",3.8,752
nm1055413,Jane Eyre,2011,"Drama,Romance",7.3,87435
nm2679917,Jonas Brothers: The 3D Concert Experience,2009,"Biography,Documentary,Music",1.6,17482
nm0711118,Black Box,2020,"Horror,Mystery,Sci-Fi",6.2,14160
nm0001025,"Barbiere, IL",2008,Drama,7.1,8
nm0001427,Same Kind of Different as Me,2017,"Biography,Drama",6.6,8167
nm0000250,Same Kind of Different as Me,2017,"Biography,Drama",6.6,8167
nm0005023,Same Kind of Different as Me,2017,"Biography,Drama",6.6,8167
nm0000685,Same Kind of Different as Me,2017,"Biography,Drama",6.6,8167
nm0001025,Big Heart City,2008,Drama,6.5,70
nm0000658,It's Complicated,2009,"Comedy,Drama,Romance",6.5,92281
nm0000285,It's Complicated,2009,"Comedy,Drama,Romance",6.5,92281
nm0001421,Mad Mad Wagon Party,2010,"Comedy,Western",6.9,21
nm0519043,Alvin and the Chipmunks: The Squeakquel,2009,"Adventure,Animation,Comedy",4.5,48826
nm0000375,Due Date,2010,"Comedy,Drama",6.5,341235
nm0302108,Due Date,2010,"Comedy,Drama",6.5,341235
nm1157358,Due Date,2010,"Comedy,Drama",6.5,341235
nm0004937,Due Date,2010,"Comedy,Drama",6.5,341235
nm0837177,A Good Old Fashioned Orgy,2011,"Comedy,Romance",6.1,22592
nm1128572,A Good Old Fashioned Orgy,2011,"Comedy,Romance",6.1,22592
nm0000131,Hot Tub Time Machine,2010,"Comedy,Sci-Fi",6.4,173563
nm0001191,That's My Boy,2012,Comedy,5.5,99681
nm1676221,That's My Boy,2012,Comedy,5.5,99681
nm0000215,That's My Boy,2012,Comedy,5.5,99681
nm1055413,Fish Tank,2009,Drama,7.3,62377
nm0000402,Sorority Row,2009,"Horror,Mystery",5.1,30718
nm1706767,21 Jump Street,2012,"Action,Comedy,Crime",7.2,549963
nm1475594,21 Jump Street,2012,"Action,Comedy,Crime",7.2,549963
nm0001084,21 Jump Street,2012,"Action,Comedy,Crime",7.2,549963
nm0488953,21 Jump Street,2012,"Action,Comedy,Crime",7.2,549963
nm0000545,Brighton Rock,2010,"Crime,Drama,Thriller",5.7,6525
nm0000457,Brighton Rock,2010,"Crime,Drama,Thriller",5.7,6525
nm0788335,"My Son, My Son, What Have Ye Done",2009,"Drama,Thriller",6.2,10134
nm0000353,"My Son, My Son, What Have Ye Done",2009,"Drama,Thriller",6.2,10134
nm0001721,"My Son, My Son, What Have Ye Done",2009,"Drama,Thriller",6.2,10134
nm0316079,Ironclad,2011,"Action,Drama,History",6.1,42104
nm0182839,The Last Flight,2009,"Adventure,Drama,Romance",5.4,1162
nm0000609,'Master Harold' ... And the Boys,2010,Drama,5.8,552
nm0000191,The Men Who Stare at Goats,2009,"Comedy,War",6.2,132192
nm0000123,The Men Who Stare at Goats,2009,"Comedy,War",6.2,132192
nm0000228,The Men Who Stare at Goats,2009,"Comedy,War",6.2,132192
nm0000313,The Men Who Stare at Goats,2009,"Comedy,War",6.2,132192
nm1981893,Rage,2009,Drama,4.6,1087
nm0000367,Vsyo mogut koroli,2008,"Comedy,Drama",4.1,101
nm0001774,Greenberg,2010,"Comedy,Drama,Romance",6.1,37670
nm0000492,Greenberg,2010,"Comedy,Drama,Romance",6.1,37670
nm1165110,Red Dawn,2012,"Action,Drama",5.3,77219
nm1242688,Red Dawn,2012,"Action,Drama",5.3,77219
nm1172478,RoboCop,2014,"Action,Crime,Sci-Fi",6.2,226337
nm0000198,RoboCop,2014,"Action,Crime,Sci-Fi",6.2,226337
nm0000474,RoboCop,2014,"Action,Crime,Sci-Fi",6.2,226337
nm0000147,Dorian Gray,2009,"Drama,Fantasy,Mystery",6.2,64523
nm0631490,Wild Target,2010,"Action,Comedy,Crime",6.7,38154
nm1289434,Wild Target,2010,"Action,Comedy,Crime",6.7,38154
nm0342488,Wild Target,2010,"Action,Comedy,Crime",6.7,38154
nm0000997,DaZe: Vol. Too (sic) - NonSeNse,2016,"Comedy,Drama,Musical",5.4,19
nm0000174,The Thaw,2009,"Horror,Sci-Fi",5.2,12124
nm0000242,Broken City,2013,"Action,Crime,Drama",6.1,80096
nm0000128,Broken City,2013,"Action,Crime,Drama",6.1,80096
nm0001876,Broken City,2013,"Action,Crime,Drama",6.1,80096
nm0241121,Lucky Luke,2009,"Adventure,Comedy,Western",4.7,4260
nm0001804,Magic Trip: Ken Kesey's Search for a Kool Place,2011,Documentary,6.8,1557
nm0268199,Ondine,2009,"Drama,Mystery,Romance",6.8,21392
nm0000213,Stay Cool,2009,"Comedy,Drama,Romance",4.9,3460
nm0000218,In Your Hands,2010,Drama,5.4,778
nm0147147,Zack Snyder's Justice League,2021,"Action,Adventure,Fantasy",8.0,383142
nm0000255,Zack Snyder's Justice League,2021,"Action,Adventure,Fantasy",8.0,383142
nm2933757,Zack Snyder's Justice League,2021,"Action,Adventure,Fantasy",8.0,383142
nm0001136,Christmas vs. The Walters,2021,"Comedy,Drama,Family",3.8,265
nm0452860,Sideways,2009,Drama,5.6,248
nm2255973,Mystery Team,2009,"Comedy,Crime,Mystery",6.6,9410
nm0000553,Five Minutes of Heaven,2009,"Drama,Thriller",6.6,12772
nm0580565,Discover America,1967,Documentary,,
nm0002039,Red & Blue Marbles,2011,Sci-Fi,5.9,41
nm0000623,Frank and Cindy,2015,Comedy,6.1,863
nm0056770,Mariachi Gringo,2012,"Comedy,Romance",6.2,455
nm0000204,Your Highness,2011,"Adventure,Comedy,Fantasy",5.5,101102
nm0290556,Your Highness,2011,"Adventure,Comedy,Fantasy",5.5,101102
nm1269983,How to Make Love to a Woman,2010,Comedy,4.1,3062
nm3147751,Death Note,2017,"Crime,Drama,Fantasy",4.5,84152
nm0000458,The River Why,2010,"Drama,Romance",5.5,3643
nm0293509,Nativity!,2009,"Comedy,Family",6.4,10485
nm0842770,We Need to Talk About Kevin,2011,"Drama,Mystery,Thriller",7.5,152964
nm0000604,We Need to Talk About Kevin,2011,"Drama,Mystery,Thriller",7.5,152964
nm3009232,We Need to Talk About Kevin,2011,"Drama,Mystery,Thriller",7.5,152964
nm0000719,Sword of War,2009,"Drama,History,War",4.4,1357
nm0001884,Oscar and the Lady in Pink,2009,Drama,7.0,1535
nm0000136,The Tourist,2010,"Action,Thriller",6.0,241472
nm0001401,The Tourist,2010,"Action,Thriller",6.0,241472
nm0079273,The Tourist,2010,"Action,Thriller",6.0,241472
nm0177896,Aloha,2015,"Comedy,Drama,Romance",5.4,66730
nm1046097,Aloha,2015,"Comedy,Drama,Romance",5.4,66730
nm1297015,Aloha,2015,"Comedy,Drama,Romance",5.4,66730
nm0000285,Aloha,2015,"Comedy,Drama,Romance",5.4,66730
nm0950926,Heaven: To the Land of Happiness,2021,Drama,6.2,25
nm0000560,Last Words,2020,"Drama,Sci-Fi",4.6,297
nm0001648,Last Words,2020,"Drama,Sci-Fi",4.6,297
nm0000409,Extraordinary Measures,2010,Drama,6.4,16974
nm0005392,Extraordinary Measures,2010,Drama,6.4,16974
nm0000148,Extraordinary Measures,2010,Drama,6.4,16974
nm0005476,Conviction,2010,"Biography,Crime,Drama",7.2,44356
nm0005377,Conviction,2010,"Biography,Crime,Drama",7.2,44356
nm0502425,Conviction,2010,"Biography,Crime,Drama",7.2,44356
nm0290556,This Is the End,2013,"Comedy,Fantasy",6.6,407277
nm1706767,This Is the End,2013,"Comedy,Fantasy",6.6,407277
nm0736622,This Is the End,2013,"Comedy,Fantasy",6.6,407277
nm0059431,This Is the End,2013,"Comedy,Fantasy",6.6,407277
nm0000246,RED,2010,"Action,Comedy,Crime",7.0,306683
nm0000545,RED,2010,"Action,Comedy,Crime",7.0,306683
nm0000151,RED,2010,"Action,Comedy,Crime",7.0,306683
nm0000308,Snatched,2011,Comedy,4.3,158
nm0004778,High School,2010,Comedy,5.7,7627
nm0177896,Serena,2014,"Drama,History,Romance",5.4,28838
nm2225369,Serena,2014,"Drama,History,Romance",5.4,28838
nm0000228,Shrink,2009,"Comedy,Drama",6.6,18828
nm0001303,Women in Trouble,2009,"Comedy,Drama",5.6,6242
nm0342488,Cherrybomb,2009,"Action,Drama,Romance",5.9,7329
nm0001347,Albert Schweitzer,2009,"Biography,Drama,History",5.9,389
nm0056770,Love on a Wkend,2009,Drama,5.6,57
nm0182839,OceanWorld 3D,2009,Documentary,6.4,526
nm1093951,Kick-Ass,2010,"Action,Comedy,Crime",7.6,556282
nm0000115,Kick-Ass,2010,"Action,Comedy,Crime",7.6,556282
nm1631269,Kick-Ass,2010,"Action,Comedy,Crime",7.6,556282
nm0001427,Salvation Boulevard,2011,"Comedy,Crime,Drama",5.3,4645
nm0000112,Salvation Boulevard,2011,"Comedy,Crime,Drama",5.3,4645
nm0000673,Salvation Boulevard,2011,"Comedy,Crime,Drama",5.3,4645
nm0000124,Salvation Boulevard,2011,"Comedy,Crime,Drama",5.3,4645
nm0000236,The Making of Plus One,2010,"Comedy,Drama",5.8,95
nm1009390,Chaurahen,2007,Drama,5.2,64
nm0001648,The Invisible Woman,2009,"Comedy,Fantasy",5.4,150
nm0000246,Out of Death,2021,"Crime,Thriller",3.2,4828
nm0829576,Spencer,2021,"Biography,Drama",6.6,61069
nm1020089,Spencer,2021,"Biography,Drama",6.6,61069
nm0147147,Immortals,2011,"Action,Drama,Fantasy",6.0,167927
nm0000620,Immortals,2011,"Action,Drama,Fantasy",6.0,167927
nm0000457,Immortals,2011,"Action,Drama,Fantasy",6.0,167927
nm0108287,On Our Way,2021,"Drama,Romance",8.2,6
nm0002071,Holmes & Watson,2018,"Comedy,Crime,Mystery",3.9,36312
nm0000604,Holmes & Watson,2018,"Comedy,Crime,Mystery",3.9,36312
nm0000146,Holmes & Watson,2018,"Comedy,Crime,Mystery",3.9,36312
nm0065007,Mar de fondo,2020,Drama,5.5,273
nm0753314,The Phantom of the Open,2021,"Comedy,Drama,Sport",7.2,1814
nm0000609,Malone,2009,"Action,Crime,Thriller",5.8,6397
nm2110418,Exam,2009,"Mystery,Thriller",6.8,114289
nm0013037,Longing for the Soul: A Quest for Rumi,2020,Documentary,,
nm0000128,The Man with the Iron Fists,2012,Action,5.4,62514
nm0000367,Mesrine: Killer Instinct,2008,"Action,Biography,Crime",7.5,33694
nm1165110,The Cabin in the Woods,2011,"Horror,Mystery,Thriller",7.0,410510
nm0124930,Den of Thieves,2018,"Action,Crime,Drama",7.0,109821
nm0829576,The Twilight Saga: New Moon,2009,"Adventure,Drama,Fantasy",4.7,282237
nm1500155,The Twilight Saga: New Moon,2009,"Adventure,Drama,Fantasy",4.7,282237
nm1210124,The Twilight Saga: New Moon,2009,"Adventure,Drama,Fantasy",4.7,282237
nm0000367,Dumas,2010,"Comedy,Drama,History",6.3,661
nm0000418,This Life,2008,Drama,7.8,21
nm0001725,I Forgot to Tell You,2009,Drama,6.9,162
nm0000185,Icarus,2010,"Action,Drama,Thriller",5.0,4225
nm0004851,Parallel Mothers,2021,Drama,7.1,25973
nm0000572,Sex and the City 2,2010,"Comedy,Drama,Romance",4.5,79598
nm0000326,Sex and the City 2,2010,"Comedy,Drama,Romance",4.5,79598
nm0004862,Sex and the City 2,2010,"Comedy,Drama,Romance",4.5,79598
nm0633223,Sex and the City 2,2010,"Comedy,Drama,Romance",4.5,79598
nm0268199,Burma Soldier,2010,"Biography,Documentary,History",8.1,50
nm0000374,Fading of the Cries,2008,"Action,Fantasy,Horror",3.0,1622
nm0001073,Scream 4,2011,"Horror,Mystery",6.2,147411
nm0000285,The Last Play at Shea,2010,"Biography,Documentary,History",7.9,383
nm0000456,Paradise,2013,"Comedy,Drama",5.0,3621
nm0000597,The Orphan King,2005,Drama,,
nm0000297,Battle of the Bulge: Winter War,2020,War,2.5,402
nm0001159,The Bait,2009,Thriller,4.3,81
nm0000313,Crazy Heart,2009,"Drama,Music,Romance",7.2,89518
nm0350454,Crazy Heart,2009,"Drama,Music,Romance",7.2,89518
nm0268199,Crazy Heart,2009,"Drama,Music,Romance",7.2,89518
nm0000366,Hidden Diary,2009,Drama,6.4,517
nm2244205,The Beautiful Person,2008,"Comedy,Drama",6.6,7215
nm0352032,Kaathala Kaathala,1998,"Comedy,Drama,Romance",7.4,1306
nm0000249,Pass the Sugar,2009,Documentary,,
nm1093951,Nowhere Boy,2009,"Biography,Drama,Music",7.1,36818
nm0000218,Nowhere Boy,2009,"Biography,Drama,Music",7.1,36818
nm0000641,We Believe,2009,"Documentary,Sport",6.7,99
nm0425005,Hercules,2014,"Action,Adventure,Fantasy",6.0,155320
nm0000457,Hercules,2014,"Action,Adventure,Fantasy",6.0,155320
nm3918035,Malcolm & Marie,2021,"Drama,Romance",6.6,36417
nm0001159,21 and a Wake-Up,2009,"Drama,War",5.3,149
nm0158626,A Very Harold & Kumar Christmas,2011,"Adventure,Comedy",6.2,69577
nm0002436,Night of the Demons,2009,"Action,Comedy,Fantasy",4.6,7931
nm0000289,Operation: Endgame,2010,"Action,Comedy",4.8,10559
nm0749263,Sympathy for Delicious,2010,Drama,5.6,1992
nm0001473,Sympathy for Delicious,2010,Drama,5.6,1992
nm0000496,Sympathy for Delicious,2010,Drama,5.6,1992
nm0001602,Don't Be Afraid of the Dark,2010,"Fantasy,Horror,Thriller",5.5,48795
nm0362766,Venom,2018,"Action,Adventure,Sci-Fi",6.6,471525
nm0931329,Venom,2018,"Action,Adventure,Sci-Fi",6.6,471525
nm1981893,Venom,2018,"Action,Adventure,Sci-Fi",6.6,471525
nm0564215,X-Men: First Class,2011,"Action,Adventure,Sci-Fi",7.7,684386
nm1055413,X-Men: First Class,2011,"Action,Adventure,Sci-Fi",7.7,684386
nm2225369,X-Men: First Class,2011,"Action,Adventure,Sci-Fi",7.7,684386
nm0000102,X-Men: First Class,2011,"Action,Adventure,Sci-Fi",7.7,684386
nm0452860,Norwegian Wood,2010,"Drama,Romance",6.3,11777
nm0249291,The Waiting City,2009,"Drama,Romance",6.0,904
nm0000243,2 Guns,2013,"Action,Thriller",6.7,210272
nm0000242,2 Guns,2013,"Action,Thriller",6.7,210272
nm0001780,Small Apartments,2012,"Comedy,Crime,Drama",6.1,7885
nm0000454,The Last Film Festival,2016,Comedy,3.4,321
nm0000329,The Spy Next Door,2010,"Action,Comedy,Family",5.4,43911
nm0004309,Listen to Your Heart,2010,"Drama,Music,Romance",6.9,4664
nm0000545,The Tempest,2010,"Comedy,Drama,Fantasy",5.3,7881
nm0428065,The Tempest,2010,"Comedy,Drama,Fantasy",5.3,7881
nm0005023,The Tempest,2010,"Comedy,Drama,Fantasy",5.3,7881
nm0520064,Cats & Dogs 3: Paws Unite,2020,"Action,Adventure,Animation",3.7,917
nm0000115,Dying of the Light,2014,"Action,Drama,Thriller",4.5,10732
nm0947338,Dying of the Light,2014,"Action,Drama,Thriller",4.5,10732
nm0451307,Love Aaj Kal,2009,"Comedy,Drama,Romance",6.8,16081
nm0330687,Looper,2012,"Action,Drama,Sci-Fi",7.4,569954
nm0000246,Looper,2012,"Action,Drama,Sci-Fi",7.4,569954
nm1289434,Looper,2012,"Action,Drama,Sci-Fi",7.4,569954
nm0000114,Saint John of Las Vegas,2009,"Comedy,Drama",5.6,2897
nm0798971,Saint John of Las Vegas,2009,"Comedy,Drama",5.6,2897
nm2539953,A Royal Affair,2012,"Biography,Drama,History",7.5,47458
nm0586568,A Royal Affair,2012,"Biography,Drama,History",7.5,47458
nm0013037,The Stoning of Soraya M.,2008,Drama,7.9,20497
nm0001774,Madagascar 3: Europe's Most Wanted,2012,"Adventure,Animation,Comedy",6.8,179202
nm0000586,Madagascar 3: Europe's Most Wanted,2012,"Adventure,Animation,Comedy",6.8,179202
nm0001674,Madagascar 3: Europe's Most Wanted,2012,"Adventure,Animation,Comedy",6.8,179202
nm0001710,Madagascar 3: Europe's Most Wanted,2012,"Adventure,Animation,Comedy",6.8,179202
nm0803889,Kenny Begins,2009,"Action,Comedy,Sci-Fi",5.8,1863
nm0000450,Jack Goes Boating,2010,"Drama,Romance",6.3,8464
nm0752407,Jack Goes Boating,2010,"Drama,Romance",6.3,8464
nm0654110,Romantic Guide to Lost Places,2020,Drama,5.3,196
nm0001549,When Medicine Got It Wrong,2009,Documentary,8.4,12
nm0136797,Date Night,2010,"Comedy,Crime,Romance",6.3,162350
nm0275486,Date Night,2010,"Comedy,Crime,Romance",6.3,162350
nm0000242,Date Night,2010,"Comedy,Crime,Romance",6.3,162350
nm0378245,Date Night,2010,"Comedy,Crime,Romance",6.3,162350
nm1981893,Encounter,2021,"Drama,Sci-Fi,Thriller",5.8,9436
nm0818055,Encounter,2021,"Drama,Sci-Fi,Thriller",5.8,9436
nm0000332,With/in: Volume 1,2021,"Biography,Drama",5.8,34
nm0000377,Signs of the Time,2008,"Documentary,Mystery,Sport",7.5,28
nm0001648,Royals at War,2020,Documentary,7.0,41
nm0002006,Don McKay,2009,"Drama,Mystery,Thriller",5.8,2404
nm0000223,Don McKay,2009,"Drama,Mystery,Thriller",5.8,2404
nm0502425,Don McKay,2009,"Drama,Mystery,Thriller",5.8,2404
nm1297015,Easy A,2010,"Comedy,Drama,Romance",7.0,386487
nm0001288,Miss Willoughby and the Haunted Bookshop,2021,"Adventure,Crime,Mystery",5.2,624
nm0683253,Burning Palms,2010,"Comedy,Thriller",5.3,2914
