tconst,averageRating,numVotes
tt0025784,6.8,49
tt0025785,6.0,221
tt0025788,6.9,195
tt0025796,6.0,121
tt0025799,6.7,664
tt0025803,5.8,514
tt0025822,5.4,820
tt0025825,5.9,21
tt0025826,6.6,407
tt0025829,5.4,529
tt0025830,5.2,1124
tt0025833,5.8,483
tt0025836,6.0,209
tt0025838,5.7,161
tt0025844,6.5,247
tt0025846,7.3,16
tt0025850,5.5,283
tt0025863,6.3,106
tt0025876,6.7,73
tt0025878,7.9,29480
tt0025880,6.7,932
tt0025882,6.1,363
tt0025883,6.6,281
tt0025892,5.9,42
tt0025903,5.4,885
tt0025905,6.3,182
tt0025907,7.1,2802
tt0025915,5.7,51
tt0025919,7.3,6561
tt0025920,6.4,396
tt0025935,6.4,549
tt0025948,6.4,1385
tt0025964,6.3,473
tt0025965,6.0,796
tt0025966,6.3,233
tt0025969,5.3,961
tt0025971,7.4,18
tt0025972,6.5,63
tt0025973,6.6,414
tt0025982,5.8,150
tt0025983,6.6,343
tt0025986,6.8,92
tt0025989,6.5,208
tt0025992,6.0,66
tt0026003,5.9,471
tt0026006,6.4,202
tt0026008,5.9,414
tt0026013,6.8,46
tt0026015,6.7,168
tt0026029,7.6,56697
tt0026034,6.3,104
tt0026035,5.6,93
tt0026043,6.4,812
tt0026044,5.3,89
tt0026045,6.2,147
tt0026046,6.9,802
tt0026047,6.0,182
tt0026053,6.9,66
tt0026055,6.1,670
tt0026056,6.9,4171
tt0026065,7.0,99
tt0026071,7.0,5403
tt0026073,6.6,1722
tt0026075,6.0,232
tt0026082,6.8,188
tt0026085,5.4,162
tt0026092,5.8,259
tt0026093,6.6,68
tt0026097,6.8,1779
tt0026104,5.9,1104
tt0026107,6.1,170
tt0026113,5.7,311
tt0026117,6.1,359
tt0026120,6.6,252
tt0026121,6.5,967
tt0026124,6.8,318
tt0026129,6.7,1809
tt0026134,5.8,576
tt0026137,6.2,220
tt0026138,7.8,47779
tt0026139,6.3,232
tt0026142,6.4,268
tt0026144,6.8,1800
tt0026146,5.7,88
tt0026164,6.8,2169
tt0026174,7.7,14366
tt0026176,5.6,95
tt0026180,6.4,220
tt0026181,6.5,47
tt0026187,6.2,632
tt0026191,6.7,716
tt0026200,6.0,125
tt0026205,6.9,2592
tt0026221,6.2,416
tt0026230,4.8,504
tt0026231,5.3,128
tt0026239,6.4,26
tt0026249,6.5,1137
tt0026252,6.8,1903
tt0026261,6.8,3337
tt0026262,6.6,846
tt0026263,6.2,41
tt0026264,6.6,857
tt0026266,7.4,4289
tt0026267,5.1,1193
tt0026273,5.3,937
tt0026275,6.0,379
tt0026276,6.9,3579
tt0026277,6.8,225
tt0026279,5.5,141
tt0026282,6.4,60
tt0026289,6.2,378
tt0026292,6.6,188
tt0026293,6.5,457
tt0026304,7.1,30
tt0026307,5.9,44
tt0026313,5.7,260
tt0026315,5.5,214
tt0026319,7.4,78
tt0026320,5.5,134
tt0026333,5.8,150
tt0026338,6.5,416
tt0026341,6.4,64
tt0026343,6.1,201
tt0026363,5.9,219
tt0026373,6.6,296
tt0026378,6.7,193
tt0026385,6.2,628
tt0026388,6.5,1629
tt0026393,7.1,3946
tt0026402,6.5,167
tt0026403,5.9,179
tt0026406,6.8,1893
tt0026408,5.2,33
tt0026409,6.8,696
tt0026411,6.0,37
tt0026413,6.7,1365
tt0026417,5.9,727
tt0026421,6.9,2735
tt0026424,7.5,1451
tt0026431,6.2,210
tt0026432,5.5,149
tt0026437,6.1,70
tt0026446,7.3,177
tt0026452,7.0,1850
tt0026462,7.4,29
tt0026465,6.2,161
tt0026484,6.3,47
tt0026485,6.6,74
tt0026491,6.0,177
tt0026496,5.4,50
tt0026505,6.2,278
tt0026507,5.3,585
tt0026508,6.7,510
tt0026514,7.5,23
tt0026515,6.2,13
tt0026519,7.0,1318
tt0026525,6.3,491
tt0026529,7.4,6479
tt0026534,6.3,721
tt0026539,5.9,88
tt0026540,5.8,87
tt0026571,6.2,204
tt0026592,6.1,47
tt0026595,6.5,29
tt0026605,6.4,1069
tt0026607,6.1,532
tt0026608,5.8,91
tt0026610,6.0,95
tt0026614,5.1,498
tt0026621,6.6,192
tt0026628,2.5,15
tt0026637,6.0,72
tt0026643,7.0,2992
tt0026646,6.8,152
tt0026647,6.3,140
tt0026653,7.0,33
tt0026654,6.6,125
tt0026656,6.0,144
tt0026667,6.8,991
tt0026671,6.4,248
tt0026674,5.6,110
tt0026685,6.2,4890
tt0026688,6.8,289
tt0026689,6.4,127
tt0026691,5.8,164
tt0026693,6.4,14
tt0026705,6.7,127
tt0026714,6.8,3506
tt0026717,6.5,44
tt0026721,6.0,273
tt0026723,6.6,521
tt0026725,7.7,3578
tt0026739,6.8,1086
tt0026742,5.6,239
tt0026744,6.7,787
tt0026752,7.7,23005
tt0026758,6.5,512
tt0026768,6.6,1375
tt0026769,5.9,69
tt0026774,5.3,305
tt0026775,6.3,262
tt0026779,5.4,118
tt0026787,6.1,877
tt0026792,7.5,18
tt0026799,6.4,162
tt0026822,6.8,116
tt0026823,6.2,91
tt0026839,5.9,265
tt0026840,6.7,1318
tt0026846,5.1,920
tt0026852,6.7,428
tt0026856,5.6,152
tt0026860,7.0,51
tt0026861,5.9,48
tt0026864,6.5,161
tt0026866,6.9,2249
tt0026886,6.6,137
tt0026890,7.6,27
tt0026893,6.5,336
tt0026895,6.7,578
tt0026897,6.4,266
tt0026901,5.8,169
tt0026908,5.3,662
tt0026914,6.4,1238
tt0026917,5.7,201
tt0026919,6.0,244
tt0026922,6.6,874
tt0026923,5.7,31
tt0026926,6.2,276
tt0026932,6.2,1001
tt0026934,6.1,204
tt0026942,7.0,3352
tt0026953,6.8,26
tt0026955,7.6,4029
tt0026956,5.8,165
tt0026959,5.5,21
tt0026973,6.1,583
tt0026982,6.0,148
tt0026984,6.5,159
tt0026986,6.5,654
tt0026988,6.0,341
tt0026998,7.6,32
tt0027018,6.5,187
tt0027020,5.9,190
tt0027029,6.5,1088
tt0027033,6.2,316
tt0027034,5.8,62
tt0027037,5.9,58
tt0027040,6.7,1500
tt0027042,6.9,1192
tt0027046,5.5,26
tt0027049,4.9,11
tt0027052,5.9,60
tt0027067,6.2,4155
tt0027075,7.8,5750
tt0027087,5.1,965
tt0027090,6.2,133
tt0027096,7.0,32
tt0027099,5.8,375
tt0027125,7.7,19143
tt0027131,6.0,862
tt0027133,6.8,441
tt0027140,6.7,100
tt0027147,6.3,65
tt0027148,6.5,36
tt0027154,6.2,111
tt0027156,5.9,113
tt0027164,6.1,443
tt0027166,6.0,185
tt0027175,6.8,93
tt0027180,5.9,76
tt0027182,5.4,29
tt0027185,6.1,219
tt0027187,6.0,131
tt0027188,6.4,425
tt0027189,6.6,973
tt0027191,7.9,21
tt0027196,5.9,218
tt0027200,5.7,567
tt0027204,6.1,408
tt0027205,6.7,670
tt0027214,7.3,2801
tt0027217,6.0,30
tt0027221,6.5,632
tt0027227,6.5,464
tt0027228,6.1,686
tt0027247,6.1,134
tt0027250,6.0,358
tt0027258,6.5,746
tt0027260,7.6,10860
tt0027271,6.1,63
tt0027272,5.9,57
tt0027286,6.2,1903
tt0027293,6.0,421
tt0027300,6.3,1834
tt0027302,6.3,405
tt0027311,5.8,786
tt0027316,5.1,84
tt0027321,6.3,85
tt0027326,5.8,27
tt0027331,6.1,602
tt0027345,6.4,343
tt0027347,5.8,66
tt0027356,6.0,307
tt0027357,6.5,893
tt0027358,5.3,134
tt0027367,6.9,3263
tt0027368,5.2,26
tt0027370,5.8,16
tt0027387,6.7,1657
tt0027395,5.7,645
tt0027396,5.6,135
tt0027407,7.0,3010
tt0027413,6.4,1897
tt0027423,6.3,87
tt0027438,7.0,5012
tt0027443,6.0,343
tt0027445,6.3,565
tt0027455,5.9,376
tt0027456,5.7,178
tt0027457,7.1,37
tt0027458,5.7,23
tt0027459,6.9,2116
tt0027462,6.1,143
tt0027466,6.3,35
tt0027473,6.1,213
tt0027474,7.2,904
tt0027479,5.5,311
tt0027480,6.1,54
tt0027482,5.7,204
tt0027496,5.0,332
tt0027503,6.9,216
tt0027515,7.1,2512
tt0027518,6.7,463
tt0027520,6.4,44
tt0027521,7.0,4398
tt0027527,6.6,903
tt0027532,7.8,9182
tt0027534,6.3,25
tt0027537,6.3,148
tt0027543,5.8,109
tt0027546,5.4,51
tt0027563,6.1,54
tt0027567,6.5,13
tt0027584,5.6,32
tt0027590,6.1,98
tt0027593,7.0,1888
tt0027594,6.1,180
tt0027611,6.9,49
tt0027617,6.4,69
tt0027618,5.9,11
tt0027621,6.2,10
tt0027627,6.2,55
tt0027628,6.0,9
tt0027630,7.1,4399
tt0027639,6.5,57
tt0027652,7.9,12550
tt0027657,5.8,1564
tt0027664,6.5,1220
tt0027674,6.1,55
tt0027676,6.2,68
tt0027677,6.3,348
tt0027679,6.7,307
tt0027684,6.3,675
tt0027686,6.4,1059
tt0027687,6.2,1101
tt0027690,5.6,1241
tt0027697,6.3,1018
tt0027698,6.7,8174
tt0027713,5.5,23
tt0027726,6.0,837
tt0027727,5.5,211
tt0027731,5.6,22
tt0027741,5.9,158
tt0027742,5.6,74
tt0027746,5.7,624
tt0027749,6.0,68
tt0027758,6.0,70
tt0027769,6.4,188
tt0027780,6.4,41
tt0027796,6.5,1302
tt0027805,5.5,630
tt0027808,6.2,123
tt0027830,6.6,185
tt0027845,6.8,492
tt0027847,6.3,223
tt0027849,6.0,478
tt0027851,6.4,710
tt0027859,6.8,100
tt0027860,6.3,455
tt0027861,6.0,27
tt0027862,6.2,126
tt0027865,6.3,57
tt0027868,6.4,90
tt0027876,5.6,365
tt0027877,6.0,80
tt0027884,7.8,8003
tt0027894,6.9,32
tt0027905,5.6,377
tt0027908,6.3,827
tt0027914,6.0,1258
tt0027921,6.0,132
tt0027922,6.8,50
tt0027930,5.9,54
tt0027932,5.5,219
tt0027936,5.7,114
tt0027939,6.6,104
tt0027948,6.3,2578
tt0027951,7.1,842
tt0027954,6.1,327
tt0027959,6.0,314
tt0027969,6.5,1685
tt0027970,5.7,28
tt0027977,8.5,238905
tt0027979,6.6,284
tt0027980,5.9,161
tt0027985,6.4,578
tt0027989,5.9,88
tt0027996,7.8,21529
tt0028002,5.7,248
tt0028003,6.2,423
tt0028004,5.6,357
tt0028009,6.5,65
tt0028010,8.0,23750
tt0028011,5.3,47
tt0028023,5.0,69
tt0028028,5.6,129
tt0028029,6.4,564
tt0028039,6.1,29
tt0028056,6.8,45
tt0028062,5.9,283
tt0028063,6.1,311
tt0028083,5.4,99
tt0028092,6.5,723
tt0028094,5.6,16
tt0028096,7.5,13838
tt0028097,6.3,492
tt0028102,6.8,376
tt0028103,6.1,720
tt0028108,6.8,2242
tt0028111,6.3,363
tt0028112,5.7,572
tt0028118,7.0,1482
tt0028137,6.7,18
tt0028138,6.7,1033
tt0028139,4.4,16
tt0028141,7.2,2244
tt0028142,6.7,444
tt0028143,6.4,202
tt0028151,5.2,136
tt0028153,5.5,119
tt0028157,6.9,59
tt0028158,6.0,338
tt0028164,6.3,19
tt0028167,7.1,1832
tt0028172,7.0,52
tt0028174,3.4,1721
tt0028176,5.7,212
tt0028178,6.2,338
tt0028191,6.9,542
tt0028193,6.1,60
tt0028197,5.9,330
tt0028203,6.5,2025
tt0028208,6.3,44
tt0028212,7.0,16887
tt0028216,7.2,5604
tt0028219,5.9,2301
tt0028227,6.2,172
tt0028231,6.4,8451
tt0028233,6.2,112
tt0028244,6.3,12
tt0028246,6.1,71
tt0028249,7.4,3392
tt0028255,5.8,130
tt0028259,6.4,33
tt0028264,7.9,12
tt0028269,6.6,921
tt0028270,6.4,277
tt0028280,5.8,39
tt0028285,5.9,21
tt0028286,5.8,232
tt0028290,6.0,141
tt0028291,5.7,484
tt0028292,5.4,67
tt0028300,6.6,25
tt0028305,5.5,341
tt0028307,6.2,35
tt0028310,6.3,575
tt0028313,7.3,2800
tt0028316,5.9,14
tt0028317,7.6,11
tt0028329,6.0,130
tt0028330,6.4,1460
tt0028333,7.5,13596
tt0028334,6.1,224
tt0028352,6.6,785
tt0028353,6.2,273
tt0028354,5.7,334
tt0028355,7.1,2525
tt0028356,7.4,2750
tt0028357,6.6,72
tt0028358,6.6,8066
tt0028367,7.3,758
tt0028371,6.7,491
tt0028373,6.6,1391
tt0028383,6.0,176
tt0028388,6.4,119
tt0028395,6.5,79
tt0028398,5.8,197
tt0028401,6.8,1227
tt0028405,5.7,307
tt0028406,6.9,40
tt0028416,6.5,514
tt0028417,6.0,51
tt0028425,5.6,37
tt0028426,6.1,592
tt0028442,6.5,448
tt0028443,6.4,59
tt0028447,6.6,475
tt0028452,6.2,32
tt0028455,6.3,213
tt0028471,6.8,231
tt0028478,6.6,2675
tt0028479,6.5,271
tt0028481,6.0,207
tt0028483,5.5,121
tt0028486,6.2,647
tt0028502,6.3,24
tt0028505,7.0,3451
tt0028506,5.7,38
tt0028510,6.0,1028
tt0028511,6.2,439
tt0028513,6.0,166
tt0028514,6.3,39
tt0028517,6.4,831
tt0028518,6.1,19
tt0028519,6.0,75
tt0028522,5.6,169
tt0028525,6.3,57
tt0028550,6.2,39
tt0028554,6.0,113
tt0028557,5.5,208
tt0028566,6.4,574
tt0028567,6.8,199
tt0028575,7.2,2831
tt0028578,5.8,99
tt0028588,6.0,29
tt0028597,7.7,19568
tt0028599,6.3,360
tt0028603,6.0,289
tt0028615,5.4,103
tt0028616,6.7,248
tt0028618,6.0,195
tt0028623,6.2,198
tt0028627,5.4,33
tt0028628,6.4,608
tt0028631,5.8,61
tt0028648,5.5,88
tt0028651,6.0,167
tt0028653,5.6,936
tt0028655,6.0,30
tt0028659,6.4,1027
tt0028660,5.6,17
tt0028661,6.3,1148
tt0028663,6.3,145
tt0028668,6.0,926
tt0028676,6.6,656
tt0028677,5.8,162
tt0028679,5.8,313
tt0028683,7.3,8028
tt0028688,6.0,88
tt0028691,8.0,9824
tt0028701,6.7,15
tt0028705,6.4,67
tt0028710,6.1,50
tt0028719,5.9,51
tt0028737,7.3,1259
tt0028739,6.5,1545
tt0028742,5.9,65
tt0028744,6.2,21
tt0028748,6.1,74
tt0028757,6.8,2072
tt0028758,6.0,137
tt0028759,5.5,144
tt0028761,6.4,296
tt0028764,5.2,223
tt0028765,7.0,31
tt0028767,6.2,1297
tt0028770,6.6,472
tt0028773,7.3,7624
tt0028774,6.4,67
tt0028782,5.7,32
tt0028783,6.1,155
tt0028788,6.0,266
tt0028793,7.0,10
tt0028799,5.9,227
tt0028804,6.9,2212
tt0028806,6.4,253
tt0028807,6.1,266
tt0028810,5.8,33
tt0028816,7.5,3563
tt0028817,6.0,93
tt0028829,6.5,695
tt0028836,5.8,214
tt0028841,6.1,153
tt0028842,6.6,1507
tt0028845,5.8,71
tt0028850,6.7,701
tt0028854,6.1,34
tt0028866,6.1,78
tt0028868,5.5,176
tt0028872,6.5,1840
tt0028880,6.2,249
tt0028888,6.3,114
tt0028891,6.0,355
tt0028910,5.4,13
tt0028927,5.9,77
tt0028932,5.5,25
tt0028940,6.9,52
tt0028944,7.5,4982
tt0028946,6.0,66
tt0028950,8.1,36483
tt0028952,6.3,70
tt0028953,6.8,726
tt0028955,6.7,740
tt0028992,5.9,33
tt0028995,5.9,77
tt0028997,5.5,90
tt0029000,6.4,332
tt0029002,7.4,1944
tt0029006,4.9,291
tt0029008,5.8,16
tt0029019,5.6,185
tt0029023,4.8,31
tt0029030,7.2,2612
tt0029034,5.9,186
tt0029036,6.1,446
tt0029039,7.2,101
tt0029043,6.0,131
tt0029044,6.1,190
tt0029047,6.8,2360
tt0029050,6.9,612
tt0029053,5.2,56
tt0029054,6.2,42
tt0029056,6.3,566
tt0029057,6.3,70
tt0029058,7.4,2463
tt0029069,6.1,18
tt0029076,4.3,27
tt0029080,7.2,3590
tt0029081,6.3,1286
tt0029082,6.2,378
tt0029083,6.1,92
tt0029087,6.8,1310
tt0029102,6.1,229
tt0029103,5.8,47
tt0029107,6.8,9
tt0029108,6.1,185
tt0029118,6.7,1589
tt0029119,6.4,226
tt0029120,6.4,1470
tt0029121,6.4,14
tt0029135,6.5,46
tt0029146,7.2,8224
tt0029157,6.0,385
tt0029158,5.4,276
tt0029162,7.6,13252
tt0029165,7.0,710
tt0029169,5.8,86
tt0029171,6.5,554
tt0029179,7.1,482
tt0029190,6.5,402
tt0029192,8.2,8478
tt0029193,5.5,179
tt0029196,5.8,141
tt0029201,7.0,1432
tt0029202,6.3,60
tt0029206,6.1,111
tt0029217,7.1,4189
tt0029224,6.3,108
tt0029234,5.5,25
tt0029241,6.1,56
tt0029245,5.4,112
tt0029248,5.7,73
tt0029252,7.0,16
tt0029266,6.1,117
tt0029267,5.4,210
tt0029277,5.9,171
tt0029280,6.0,54
tt0029283,6.3,319
tt0029284,7.3,10544
tt0029286,5.8,17
tt0029292,6.4,98
tt0029297,6.6,610
tt0029308,6.3,167
tt0029310,7.2,2563
tt0029322,6.9,6647
tt0029347,6.7,1087
tt0029349,6.4,127
tt0029360,7.2,53
tt0029361,5.9,210
tt0029365,5.6,291
tt0029377,5.3,531
tt0029380,6.1,18
tt0029386,6.7,114
tt0029391,6.6,407
tt0029396,6.7,38
tt0029401,5.4,467
tt0029440,7.2,2576
tt0029442,7.6,4534
tt0029446,5.8,234
tt0029454,6.2,1198
tt0029466,6.5,68
tt0029476,6.5,43
tt0029499,6.0,514
tt0029511,6.5,1980
tt0029516,6.5,1751
tt0029517,5.5,171
tt0029522,5.2,26
tt0029527,5.6,214
tt0029529,6.2,458
tt0029539,7.0,884
tt0029546,7.5,7229
tt0029547,6.6,22
tt0029553,6.0,41
tt0029562,7.0,282
tt0029571,5.7,262
tt0029577,6.4,201
tt0029579,6.4,411
tt0029580,5.6,37
tt0029584,6.2,202
tt0029588,6.2,920
tt0029589,6.1,50
tt0029593,6.9,763
tt0029604,7.7,8427
tt0029605,6.8,1203
tt0029606,7.3,9854
tt0029608,7.4,5537
tt0029611,6.5,940
tt0029622,5.8,375
tt0029626,6.2,760
tt0029650,6.5,1576
tt0029654,5.8,216
tt0029655,5.5,223
tt0029656,6.3,380
tt0029658,7.2,1678
tt0029661,6.3,306
tt0029662,6.6,603
tt0029664,6.3,611
tt0029669,6.2,70
tt0029673,5.8,74
tt0029675,6.3,1056
tt0029679,5.4,122
tt0029682,7.2,7573
tt0029685,7.1,575
tt0029695,6.7,1562
tt0029701,6.2,28
tt0029712,5.9,309
tt0029729,4.2,31
tt0029733,5.5,72
tt0029737,5.9,288
tt0029742,6.0,337
tt0029749,6.3,54
tt0029751,6.9,1727
tt0029759,6.2,13
tt0029761,6.2,416
tt0029775,6.1,100
tt0029779,6.1,20
tt0029784,5.4,83
tt0029785,5.7,281
tt0029786,6.6,793
tt0029789,6.4,412
tt0029790,6.5,170
tt0029792,6.8,29
tt0029794,6.7,53
tt0029802,6.5,181
tt0029804,5.7,251
tt0029806,6.4,244
tt0029808,7.3,6848
tt0029817,7.1,212
tt0029832,6.7,186
tt0029842,5.6,1067
tt0029843,7.9,50844
tt0029844,7.1,2030
tt0029845,6.1,510
tt0029852,6.9,2131
tt0029855,6.7,2858
tt0029861,6.8,514
tt0029864,7.0,2645
tt0029870,7.9,21539
tt0029872,5.6,319
tt0029879,6.3,69
tt0029884,6.7,477
tt0029892,6.4,158
tt0029899,6.6,610
tt0029902,6.2,69
tt0029906,6.0,239
tt0029919,5.8,54
tt0029921,5.7,116
tt0029924,5.6,560
tt0029925,5.9,257
tt0029929,7.2,3925
tt0029940,6.0,687
tt0029941,5.8,181
tt0029942,7.2,5781
tt0029944,6.3,54
tt0029947,7.8,61192
tt0029950,6.6,702
tt0029951,6.0,588
tt0029971,7.0,3894
tt0029983,5.0,8
tt0029985,5.7,88
tt0029992,7.5,7447
tt0029995,7.1,2143
tt0030000,6.4,77
tt0030002,6.1,508
tt0030007,5.6,415
tt0030010,6.1,236
tt0030018,6.5,1588
tt0030022,6.0,248
tt0030026,6.5,1215
tt0030028,6.3,53
tt0030031,6.7,428
tt0030039,6.5,118
tt0030044,7.5,3103
tt0030057,5.7,274
tt0030062,7.3,863
tt0030063,6.6,1429
tt0030066,5.7,396
tt0030077,5.1,19
tt0030078,6.0,85
tt0030079,6.2,445
tt0030082,6.4,854
tt0030090,6.4,164
tt0030108,6.2,603
tt0030109,4.9,61
tt0030120,6.6,603
tt0030135,6.1,172
tt0030145,6.1,491
tt0030149,6.9,1972
tt0030150,6.1,763
tt0030151,6.3,1188
tt0030169,6.3,150
tt0030170,6.0,95
tt0030173,6.0,69
tt0030174,6.3,118
tt0030180,6.2,91
tt0030181,6.2,232
tt0030182,6.3,431
tt0030184,5.8,200
tt0030192,6.2,544
tt0030194,5.3,472
tt0030202,6.5,1204
tt0030213,6.3,179
tt0030214,6.7,672
tt0030216,6.0,866
tt0030220,5.7,209
tt0030229,6.4,126
tt0030233,6.6,14
tt0030240,6.1,179
tt0030241,7.7,16307
tt0030251,6.3,49
tt0030254,6.7,424
tt0030256,5.5,352
tt0030261,6.6,212
tt0030265,7.1,874
tt0030266,6.0,32
tt0030274,6.4,71
tt0030279,6.1,177
tt0030287,7.4,13598
tt0030291,6.4,107
tt0030293,6.3,850
tt0030295,6.6,417
tt0030301,6.8,24
tt0030316,6.0,55
tt0030317,6.3,594
tt0030321,6.6,310
tt0030322,6.7,101
tt0030323,5.6,113
tt0030337,7.1,1038
tt0030340,5.4,133
tt0030341,7.8,52290
tt0030350,5.6,213
tt0030353,5.4,204
tt0030359,6.2,378
tt0030360,5.7,8
tt0030368,6.5,768
tt0030371,6.5,880
tt0030378,6.2,190
tt0030379,6.2,31
tt0030384,6.6,383
tt0030386,6.7,1881
tt0030387,6.1,213
tt0030390,5.7,48
tt0030392,5.0,198
tt0030396,6.7,2415
tt0030397,6.3,32
tt0030400,6.0,438
tt0030410,7.0,457
tt0030412,6.0,562
tt0030413,6.6,1348
tt0030418,7.3,3008
tt0030426,4.5,14
tt0030430,7.2,24
tt0030433,5.4,499
tt0030442,7.3,1896
tt0030464,6.3,274
tt0030475,6.2,53
tt0030479,6.8,449
tt0030491,6.7,981
tt0030507,5.6,13
tt0030517,6.8,1164
tt0030528,5.7,88
tt0030531,5.4,10
tt0030535,6.5,405
tt0030545,5.7,465
tt0030550,5.8,365
tt0030554,7.0,490
tt0030569,6.2,167
tt0030571,6.5,101
tt0030572,6.2,131
tt0030574,5.6,15
tt0030614,6.0,95
tt0030615,6.2,132
tt0030626,6.2,86
tt0030637,7.8,8731
tt0030650,6.0,670
tt0030651,5.9,122
tt0030652,7.0,865
tt0030657,7.0,1739
tt0030663,5.7,382
tt0030666,5.3,76
tt0030675,5.6,286
tt0030679,6.2,377
tt0030680,6.7,47
tt0030692,6.9,80
tt0030694,6.3,115
tt0030701,7.2,10
tt0030707,5.5,16
tt0030708,6.6,192
tt0030714,6.2,414
tt0030718,6.9,61
tt0030719,5.8,31
tt0030731,5.1,178
tt0030736,5.5,134
tt0030738,4.2,21
tt0030741,6.0,273
tt0030743,6.4,1116
tt0030744,6.9,1500
tt0030746,7.0,1308
tt0030752,6.6,233
tt0030755,6.7,1988
tt0030760,6.0,180
tt0030765,6.0,162
tt0030774,6.8,165
tt0030775,6.7,511
tt0030783,5.1,288
tt0030784,5.3,86
tt0030786,6.8,206
tt0030796,6.1,25
tt0030800,6.0,30
tt0030808,6.0,241
tt0030811,6.6,845
tt0030817,6.2,662
tt0030820,5.0,479
tt0030840,7.3,10
tt0030848,6.8,2396
tt0030850,6.2,316
tt0030852,6.5,54
tt0030854,6.6,366
tt0030856,6.6,610
tt0030857,6.6,831
tt0030862,5.5,120
tt0030864,6.4,342
tt0030865,7.2,1843
tt0030867,6.4,487
tt0030873,5.7,86
tt0030879,6.6,1533
tt0030887,5.8,378
tt0030888,6.3,589
tt0030894,6.1,18
tt0030897,5.5,79
tt0030903,6.2,28
tt0030911,5.9,76
tt0030925,6.2,234
tt0030933,6.7,329
tt0030938,6.1,159
tt0030944,7.1,3658
tt0030953,5.9,71
tt0030956,6.2,27
tt0030973,7.1,426
tt0030977,5.9,103
tt0030983,6.2,253
tt0030989,6.6,1239
tt0030990,6.3,280
tt0030993,7.8,25738
tt0030996,6.9,1374
tt0030997,6.6,479
tt0031000,6.8,617
tt0031002,7.3,1408
tt0031003,5.8,46
tt0031011,5.7,116
tt0031014,6.1,243
tt0031020,6.8,1295
tt0031021,5.8,225
tt0031022,7.3,6829
tt0031033,6.3,1696
tt0031038,6.5,509
tt0031043,6.5,616
tt0031047,7.4,7360
tt0031052,5.9,130
tt0031066,6.3,2627
tt0031067,7.5,4105
tt0031074,6.3,333
tt0031082,5.7,143
tt0031088,7.6,6110
tt0031091,6.4,26
tt0031097,6.8,25
tt0031098,5.2,21
tt0031102,6.7,817
tt0031103,6.1,448
tt0031104,6.3,749
tt0031117,6.3,231
tt0031121,5.7,242
tt0031127,5.7,122
tt0031133,6.3,510
tt0031137,6.1,297
tt0031139,7.0,21
tt0031143,7.1,3053
tt0031152,6.6,89
tt0031154,6.0,25
tt0031161,6.0,218
tt0031163,6.0,112
tt0031167,5.4,42
tt0031173,6.7,1714
tt0031183,6.8,7
tt0031187,5.1,15
tt0031188,4.6,137
tt0031191,6.2,10
tt0031203,6.4,479
tt0031210,7.5,11129
tt0031212,6.6,671
tt0031225,7.6,11477
tt0031230,6.5,343
tt0031232,5.9,44
tt0031234,6.4,130
tt0031235,7.1,5294
tt0031252,7.0,6273
tt0031259,6.8,726
tt0031260,7.3,3379
tt0031261,6.5,259
tt0031270,6.5,348
tt0031272,7.8,9
tt0031280,5.9,367
tt0031282,5.7,765
tt0031283,5.9,22
tt0031285,6.0,236
tt0031287,6.3,15
tt0031298,6.1,835
tt0031299,6.3,656
tt0031302,6.8,1571
tt0031310,4.8,13
tt0031311,7.0,677
tt0031314,7.1,2108
tt0031317,5.9,121
tt0031331,6.0,9
tt0031334,7.5,6077
tt0031335,6.0,290
tt0031341,7.0,97
tt0031346,6.6,731
tt0031353,6.1,213
tt0031359,7.3,4577
tt0031377,6.9,1955
tt0031378,6.1,56
tt0031381,8.2,311987
tt0031383,6.8,474
tt0031385,7.9,10656
tt0031390,6.1,18
tt0031391,6.6,175
tt0031398,7.2,11966
tt0031403,6.6,398
tt0031409,6.3,359
tt0031417,5.9,226
tt0031418,7.2,50
tt0031433,6.5,421
tt0031440,6.3,408
tt0031442,6.6,646
tt0031445,7.2,73
tt0031447,6.6,110
tt0031448,7.4,10512
tt0031449,6.4,121
tt0031450,6.1,309
tt0031455,7.8,11393
tt0031460,6.4,14
tt0031464,6.1,188
tt0031465,6.5,108
tt0031466,6.4,660
tt0031469,6.3,20
tt0031470,5.1,960
tt0031473,6.5,1484
tt0031477,7.0,3139
tt0031487,4.6,26
tt0031491,6.6,2622
tt0031493,6.4,158
tt0031497,6.5,88
tt0031499,6.5,57
tt0031500,6.9,2996
tt0031505,6.3,10156
tt0031507,7.0,4498
tt0031510,6.1,77
tt0031511,4.8,24
tt0031512,5.8,26
tt0031516,6.9,2387
tt0031517,6.7,463
tt0031530,6.4,190
tt0031533,5.8,206
tt0031534,6.6,116
tt0031535,4.8,13
tt0031536,6.4,1373
tt0031547,6.4,252
tt0031548,6.6,340
tt0031549,6.1,575
tt0031555,5.6,47
tt0031565,6.3,218
tt0031566,6.8,555
tt0031572,6.6,477
tt0031575,5.7,681
tt0031581,5.1,15
tt0031592,6.7,70
tt0031593,7.3,5553
tt0031600,6.6,165
tt0031602,6.3,3626
tt0031604,6.1,53
tt0031608,6.6,611
tt0031612,6.1,239
tt0031617,5.6,130
tt0031619,7.0,1714
tt0031620,6.2,162
tt0031647,7.9,5116
tt0031656,6.5,44
tt0031675,7.1,22
tt0031676,6.5,672
tt0031679,8.1,114851
tt0031690,5.3,82
